%
% index = 1020, name = bbob_f015_i02_d03__bbob_f020_i04_d03
% instance = 1, reference value = 9.733701448579331e-001
% function evaluation | indicator value | target hit
1	1.373987629999888e+009	1.380384264602887e+009
2	3.416222046450990e+003	3.467368504525316e+003
3	2.422487538849929e+003	2.454708915685031e+003
6	3.659241510963695e+001	3.715352290971726e+001
262	4.136885267977336e+000	4.168693834703354e+000
657	2.225404998977435e+000	2.238721138568339e+000
702	1.921779380325760e+000	1.949844599758045e+000
730	1.628571851255173e+000	1.659586907437561e+000
879	8.875114884134534e-001	8.912509381337456e-001
908	5.491244404010113e-001	5.495408738576245e-001
1009	5.236346790640829e-001	5.248074602497725e-001
1030	4.889309090132319e-001	4.897788193684462e-001
1041	4.775940706688441e-001	4.786300923226383e-001
1070	4.172760179479192e-001	4.265795188015927e-001
1186	4.095648383446051e-001	4.168693834703354e-001
1214	4.023412490808992e-001	4.073802778041127e-001
1230	3.815396437895141e-001	3.890451449942806e-001
1295	3.770169411361175e-001	3.801893963205612e-001
1319	3.406994486827357e-001	3.467368504525316e-001
1342	2.629567373249181e-001	2.630267991895382e-001
1388	2.541884319674075e-001	2.570395782768864e-001
1404	2.223852377054464e-001	2.238721138568340e-001
1434	1.889428793861718e-001	1.905460717963247e-001
1524	1.327763257393475e-001	1.348962882591654e-001
1562	1.101365174497596e-001	1.122018454301964e-001
1852	8.304294887623231e-002	8.317637711026708e-002
2238	8.008973224478622e-002	8.128305161640990e-002
2808	6.477632645383780e-002	6.606934480075961e-002
3394	4.904315758445865e-002	5.011872336272722e-002
4338	4.887245941483576e-002	4.897788193684461e-002
4481	3.288514811259025e-002	3.311311214825911e-002
6405	3.160062662414209e-002	3.162277660168379e-002
7178	3.035499635600625e-002	3.090295432513590e-002
8775	1.339445356779911e-002	1.348962882591653e-002
9512	1.297639073602519e-002	1.318256738556408e-002
10145	1.282957634485205e-002	1.288249551693134e-002
10191	1.238841587434680e-002	1.258925411794168e-002
10469	1.218938531526970e-002	1.230268770812382e-002
10985	1.190068741555650e-002	1.202264434617413e-002
11242	1.020891592531592e-002	1.023292992280754e-002
11667	9.660671099289031e-003	9.772372209558112e-003
11680	9.138003346739754e-003	9.332543007969915e-003
11780	9.099461871728831e-003	9.120108393559097e-003
11791	8.851373880118141e-003	8.912509381337459e-003
12018	7.328504602186814e-003	7.413102413009177e-003
12041	7.183090711239126e-003	7.244359600749898e-003
13465	7.062561487508057e-003	7.079457843841380e-003
13868	6.695208531539820e-003	6.760829753919818e-003
14122	6.382420706206093e-003	6.456542290346556e-003
14743	6.278987408658621e-003	6.309573444801930e-003
15777	5.879688561166829e-003	5.888436553555890e-003
17499	5.715485841986889e-003	5.754399373371567e-003
17563	5.058628665018161e-003	5.128613839913648e-003
17784	4.642269590990567e-003	4.677351412871981e-003
17872	4.290924506158089e-003	4.365158322401661e-003
17966	3.554367019659277e-003	3.630780547701014e-003
17995	3.227576516172226e-003	3.235936569296281e-003
18484	2.850003879602547e-003	2.884031503126606e-003
18855	2.818107995113617e-003	2.818382931264455e-003
20048	2.328724561626805e-003	2.344228815319923e-003
20111	2.283025147493789e-003	2.290867652767772e-003
20258	2.238621767466698e-003	2.238721138568340e-003
20540	1.786641469608163e-003	1.819700858609983e-003
20569	1.750590913568217e-003	1.778279410038923e-003
20611	1.691470821954089e-003	1.698243652461744e-003
20926	1.657681071439265e-003	1.659586907437561e-003
21006	1.596333667393757e-003	1.621810097358930e-003
21185	1.575482978244058e-003	1.584893192461114e-003
21756	1.548798466101453e-003	1.548816618912481e-003
22567	1.513472474284572e-003	1.513561248436209e-003
23236	1.478929171500609e-003	1.479108388168207e-003
23813	1.442998210007374e-003	1.445439770745928e-003
25211	1.394559765425463e-003	1.412537544622754e-003
25322	1.375696466018872e-003	1.380384264602885e-003
26144	1.347573093411825e-003	1.348962882591653e-003
26398	1.277664005525092e-003	1.288249551693134e-003
27271	1.243715188519512e-003	1.258925411794168e-003
27896	1.225890666592955e-003	1.230268770812381e-003
30092	1.200756874512821e-003	1.202264434617413e-003
33782	1.165062609562839e-003	1.174897554939529e-003
300001	1.152580601801012e-003	1.174897554939529e-003
%
% index = 1021, name = bbob_f015_i03_d03__bbob_f020_i05_d03
% instance = 2, reference value = 8.701732053533871e-001
% function evaluation | indicator value | target hit
1	1.581786435704028e+007	1.584893192461114e+007
2	8.891024178570395e+006	8.912509381337458e+006
3	7.209559427436353e+006	7.244359600749906e+006
4	4.294944972705985e+006	4.365158322401657e+006
6	9.139024312525758e+004	9.332543007969904e+004
293	5.115595551204412e+004	5.128613839913648e+004
342	1.449727411244190e+004	1.479108388168207e+004
354	3.263544091284912e+003	3.311311214825911e+003
429	5.799078334762379e+002	5.888436553555890e+002
985	3.461171133176939e+001	3.467368504525317e+001
1002	9.469903496333871e-001	9.549925860214360e-001
1108	9.124560309138869e-001	9.332543007969910e-001
1304	7.344160621251133e-001	7.413102413009175e-001
1322	6.966983146155630e-001	7.079457843841379e-001
1358	6.060878439814075e-001	6.165950018614822e-001
1390	3.891608842411363e-001	3.981071705534973e-001
1702	3.866931058664532e-001	3.890451449942806e-001
1725	3.469474341385546e-001	3.548133892335755e-001
1742	3.441927990326646e-001	3.467368504525316e-001
1817	3.237445259721887e-001	3.311311214825911e-001
1826	3.221648800171406e-001	3.235936569296283e-001
1848	3.144095426291415e-001	3.162277660168379e-001
1988	3.053634064491920e-001	3.090295432513591e-001
2118	2.957749613179810e-001	3.019951720402016e-001
2433	2.907424597863608e-001	2.951209226666385e-001
2454	2.867031652321933e-001	2.884031503126606e-001
2568	2.372821085484922e-001	2.398832919019490e-001
2658	2.293316084530531e-001	2.344228815319922e-001
3108	1.354511857643359e-001	1.380384264602885e-001
3221	1.207569940088615e-001	1.230268770812382e-001
3474	1.200366519975114e-001	1.202264434617413e-001
3965	1.131332446584487e-001	1.148153621496883e-001
3989	1.112751279643562e-001	1.122018454301964e-001
4111	1.068702119516140e-001	1.071519305237607e-001
4992	9.665653399401730e-002	9.772372209558107e-002
5091	9.417331124740036e-002	9.549925860214359e-002
5359	9.180079648658068e-002	9.332543007969910e-002
5557	9.063293103879322e-002	9.120108393559097e-002
5785	8.875283128160683e-002	8.912509381337455e-002
5916	7.120588251036597e-002	7.244359600749903e-002
6048	7.036239224498575e-002	7.079457843841380e-002
6233	6.438408449431787e-002	6.456542290346556e-002
6432	5.942514048915859e-002	6.025595860743578e-002
6567	4.138194293928832e-002	4.168693834703355e-002
6686	3.557124793914157e-002	3.630780547701014e-002
6741	3.407116282306411e-002	3.467368504525317e-002
6889	3.334868967885951e-002	3.388441561392026e-002
7055	3.289958321634223e-002	3.311311214825911e-002
7068	3.103065178398867e-002	3.162277660168379e-002
7082	3.074725403219436e-002	3.090295432513590e-002
7124	3.010432237811733e-002	3.019951720402016e-002
7145	2.916160103318954e-002	2.951209226666385e-002
7202	2.657107891341060e-002	2.691534803926915e-002
7287	2.629822047983133e-002	2.630267991895382e-002
7338	2.567305696308053e-002	2.570395782768863e-002
7360	2.447028250700412e-002	2.454708915685030e-002
7442	2.369828360991388e-002	2.398832919019490e-002
7448	2.330470563406650e-002	2.344228815319923e-002
7480	2.283689457121219e-002	2.290867652767774e-002
7542	2.233868629657065e-002	2.238721138568340e-002
7606	2.080019350897289e-002	2.089296130854040e-002
7729	1.951902628288216e-002	1.995262314968880e-002
7734	1.940167164328455e-002	1.949844599758046e-002
7796	1.881903352259118e-002	1.905460717963247e-002
7814	1.773518932830953e-002	1.778279410038923e-002
7892	1.655434069844963e-002	1.659586907437561e-002
7932	1.606255948201751e-002	1.621810097358930e-002
7933	1.574565843675713e-002	1.584893192461113e-002
7956	1.541639412269658e-002	1.548816618912481e-002
7971	1.371666347460121e-002	1.380384264602885e-002
8000	1.292771879352295e-002	1.318256738556408e-002
8010	1.285714515841452e-002	1.288249551693134e-002
8025	1.258028070978945e-002	1.258925411794168e-002
8030	1.188714288505965e-002	1.202264434617413e-002
8075	1.168426371712283e-002	1.174897554939530e-002
8111	1.060871260631691e-002	1.071519305237607e-002
8116	1.031568453484477e-002	1.047128548050900e-002
8132	1.020098465006458e-002	1.023292992280754e-002
8170	9.966345395176712e-003	1.000000000000000e-002
8171	9.693100210527383e-003	9.772372209558112e-003
8193	9.504535910878409e-003	9.549925860214359e-003
8269	9.236602204681477e-003	9.332543007969915e-003
8304	9.110864139730834e-003	9.120108393559097e-003
8437	8.869325561483232e-003	8.912509381337459e-003
8454	8.643660387100516e-003	8.709635899560805e-003
8462	8.471170501212044e-003	8.511380382023768e-003
8483	8.313468905669086e-003	8.317637711026709e-003
8492	7.993178178130944e-003	8.128305161640995e-003
8523	7.937776074440461e-003	7.943282347242814e-003
8598	7.741236948925478e-003	7.762471166286920e-003
8662	7.580542017709635e-003	7.585775750291836e-003
8675	6.678981214958579e-003	6.760829753919818e-003
8687	6.603608031330754e-003	6.606934480075957e-003
8749	6.453755509882364e-003	6.456542290346556e-003
8763	5.293020051000297e-003	5.370317963702527e-003
8773	5.242011684521097e-003	5.248074602497728e-003
8799	5.119297163545866e-003	5.128613839913648e-003
8834	5.002461091789479e-003	5.011872336272725e-003
8864	4.649069038644704e-003	4.677351412871981e-003
8889	4.569589893525516e-003	4.570881896148752e-003
8916	4.453440093878047e-003	4.466835921509631e-003
8977	4.283668752537384e-003	4.365158322401661e-003
9026	4.255137184584146e-003	4.265795188015926e-003
9109	4.153116017098446e-003	4.168693834703355e-003
9129	4.044181408813241e-003	4.073802778041126e-003
9166	3.650626584555172e-003	3.715352290971724e-003
9180	3.627144531310966e-003	3.630780547701014e-003
9207	3.547807172394224e-003	3.548133892335753e-003
9279	3.465868318900278e-003	3.467368504525317e-003
9339	3.328507537518788e-003	3.388441561392024e-003
9341	3.283843965895539e-003	3.311311214825911e-003
9357	3.232088461116223e-003	3.235936569296281e-003
9402	3.155694193124670e-003	3.162277660168379e-003
9425	3.065065997712502e-003	3.090295432513592e-003
9440	3.016434126171474e-003	3.019951720402016e-003
9511	2.940425138926117e-003	2.951209226666387e-003
9577	2.883544622603540e-003	2.884031503126606e-003
9722	2.758880580011502e-003	2.818382931264455e-003
9735	2.738036528332488e-003	2.754228703338166e-003
9753	2.684359019190508e-003	2.691534803926917e-003
9797	2.625288283095606e-003	2.630267991895381e-003
9818	2.554204096819723e-003	2.570395782768865e-003
9829	2.507745168292108e-003	2.511886431509579e-003
10026	2.454251409005126e-003	2.454708915685031e-003
10141	2.397769859653787e-003	2.398832919019490e-003
10177	2.287275101071629e-003	2.290867652767772e-003
10246	2.214280095544141e-003	2.238721138568340e-003
10272	2.158433790490744e-003	2.187761623949552e-003
10312	2.133998040936391e-003	2.137962089502233e-003
10357	2.060042022888564e-003	2.089296130854039e-003
10383	2.036816359578753e-003	2.041737944669530e-003
10488	1.992028491401787e-003	1.995262314968879e-003
10529	1.948292603316970e-003	1.949844599758046e-003
10549	1.885219163514806e-003	1.905460717963246e-003
10593	1.861684779035699e-003	1.862087136662868e-003
10643	1.790806408290435e-003	1.819700858609983e-003
10697	1.758352631912041e-003	1.778279410038923e-003
10801	1.735481426596852e-003	1.737800828749376e-003
10952	1.697734317122501e-003	1.698243652461744e-003
11103	1.658848188717199e-003	1.659586907437561e-003
11163	1.621443025869973e-003	1.621810097358930e-003
11285	1.583596519445618e-003	1.584893192461114e-003
11453	1.545349086807590e-003	1.548816618912481e-003
11571	1.509922805430386e-003	1.513561248436209e-003
11745	1.474525913285230e-003	1.479108388168207e-003
11917	1.443044163016216e-003	1.445439770745928e-003
12162	1.411060446449231e-003	1.412537544622754e-003
12358	1.380036422220621e-003	1.380384264602885e-003
12467	1.342477710550294e-003	1.348962882591653e-003
12590	1.314041806008137e-003	1.318256738556408e-003
12745	1.287445919860075e-003	1.288249551693134e-003
13242	1.258393433026139e-003	1.258925411794168e-003
13464	1.225266266961955e-003	1.230268770812381e-003
13696	1.201837853193610e-003	1.202264434617413e-003
13767	1.167277874188355e-003	1.174897554939529e-003
13897	1.143582852893621e-003	1.148153621496883e-003
14169	1.121732884866833e-003	1.122018454301963e-003
14566	1.096016889056917e-003	1.096478196143185e-003
14672	6.498263641459001e-004	6.606934480075958e-004
14742	6.455456544836036e-004	6.456542290346556e-004
14968	6.295638147847393e-004	6.309573444801930e-004
15210	6.163969323620400e-004	6.165950018614822e-004
15454	6.005875495321833e-004	6.025595860743575e-004
15586	5.882599142845724e-004	5.888436553555889e-004
15952	5.753844934562880e-004	5.754399373371566e-004
16367	5.614574582578635e-004	5.623413251903491e-004
16646	5.492917698761701e-004	5.495408738576249e-004
17081	5.370242357006783e-004	5.370317963702527e-004
17360	5.225409976062911e-004	5.248074602497728e-004
17867	5.128230003499379e-004	5.128613839913648e-004
18471	5.008874011961373e-004	5.011872336272725e-004
18694	4.894544862262817e-004	4.897788193684461e-004
19228	4.785232575604814e-004	4.786300923226385e-004
19790	4.667865092364831e-004	4.677351412871981e-004
20068	4.559991326874568e-004	4.570881896148752e-004
20398	4.465814048961736e-004	4.466835921509631e-004
20843	4.364406952507283e-004	4.365158322401661e-004
21274	4.255270306690040e-004	4.265795188015926e-004
21641	4.156993460023850e-004	4.168693834703355e-004
21836	4.072762107139027e-004	4.073802778041126e-004
22624	3.977808814792372e-004	3.981071705534974e-004
23260	3.886724277862852e-004	3.890451449942804e-004
23899	3.791751804254062e-004	3.801893963205612e-004
24418	3.713652454111482e-004	3.715352290971724e-004
25016	3.629952348819243e-004	3.630780547701014e-004
25244	3.537311178273273e-004	3.548133892335753e-004
25590	3.466959474629494e-004	3.467368504525317e-004
26221	3.382936993985286e-004	3.388441561392024e-004
26791	3.309500067086857e-004	3.311311214825911e-004
27264	3.235500229277211e-004	3.235936569296281e-004
27803	3.160036221070417e-004	3.162277660168379e-004
28516	3.087762915547909e-004	3.090295432513592e-004
29229	3.014405044808877e-004	3.019951720402016e-004
29862	2.951181656288826e-004	2.951209226666387e-004
30754	2.883255055885492e-004	2.884031503126606e-004
31156	2.818217814450907e-004	2.818382931264455e-004
32390	2.745746441678021e-004	2.754228703338166e-004
33264	2.666780422504456e-004	2.691534803926917e-004
33518	2.627375978362379e-004	2.630267991895381e-004
34038	2.570221312920840e-004	2.570395782768865e-004
35098	2.511621789806906e-004	2.511886431509580e-004
35750	2.399560890156138e-004	2.454708915685031e-004
35766	2.397857477061116e-004	2.398832919019490e-004
36954	2.343595461390402e-004	2.344228815319923e-004
37698	2.290780686936556e-004	2.290867652767772e-004
38657	2.238179261012663e-004	2.238721138568340e-004
39553	2.187624176903658e-004	2.187761623949552e-004
40059	2.137898035877717e-004	2.137962089502232e-004
41059	2.088588445537942e-004	2.089296130854039e-004
41876	2.041675208650506e-004	2.041737944669530e-004
42818	1.994926207505854e-004	1.995262314968879e-004
44176	1.942703609226770e-004	1.949844599758046e-004
45213	1.904390760762986e-004	1.905460717963246e-004
46932	1.862028034217422e-004	1.862087136662868e-004
48211	1.819194982700667e-004	1.819700858609983e-004
49360	1.776518439430275e-004	1.778279410038923e-004
51348	1.737518050559661e-004	1.737800828749376e-004
53553	1.697701791492090e-004	1.698243652461744e-004
55191	1.656980684858755e-004	1.659586907437562e-004
57350	1.621643768848768e-004	1.621810097358930e-004
59271	1.583770255096928e-004	1.584893192461114e-004
61029	1.548191693270251e-004	1.548816618912481e-004
63034	1.513360452465307e-004	1.513561248436209e-004
65015	1.478946398321135e-004	1.479108388168207e-004
67054	1.445409913238827e-004	1.445439770745928e-004
68890	1.411816065809424e-004	1.412537544622754e-004
71397	1.379686336869801e-004	1.380384264602885e-004
73023	1.348580573954372e-004	1.348962882591653e-004
75301	1.318092862994114e-004	1.318256738556407e-004
77457	1.285291129481392e-004	1.288249551693134e-004
79905	1.249016817514992e-004	1.258925411794167e-004
82121	1.228211789169320e-004	1.230268770812381e-004
85011	1.202229139234401e-004	1.202264434617413e-004
88645	1.174740226393967e-004	1.174897554939529e-004
93065	1.145565950017025e-004	1.148153621496883e-004
96793	1.122004038976998e-004	1.122018454301963e-004
98466	1.096358446186496e-004	1.096478196143185e-004
102242	1.071406258761343e-004	1.071519305237606e-004
106015	1.047045168538485e-004	1.047128548050900e-004
108199	1.023181435356735e-004	1.023292992280754e-004
112374	9.997510634229823e-005	1.000000000000000e-004
116490	9.768905474805134e-005	9.772372209558112e-005
121030	9.549416122334176e-005	9.549925860214369e-005
125122	9.319111779082512e-005	9.332543007969905e-005
127006	9.078949938212677e-005	9.120108393559096e-005
130358	8.910373403692162e-005	8.912509381337459e-005
136179	8.709056542233196e-005	8.709635899560814e-005
141282	8.504027742539666e-005	8.511380382023760e-005
145627	8.317433657789586e-005	8.317637711026709e-005
151951	8.123896081946302e-005	8.128305161640995e-005
155584	7.934466597314671e-005	7.943282347242822e-005
161205	7.761163337893784e-005	7.762471166286911e-005
164392	7.585740286686349e-005	7.585775750291836e-005
169500	7.409665282409605e-005	7.413102413009178e-005
174706	7.243668551792926e-005	7.244359600749906e-005
181276	7.074849921828719e-005	7.079457843841373e-005
187882	6.918281078627242e-005	6.918309709189363e-005
193779	6.760331165567290e-005	6.760829753919819e-005
201344	6.604037649882155e-005	6.606934480075965e-005
208872	6.454272474687439e-005	6.456542290346549e-005
216814	6.306007827616700e-005	6.309573444801929e-005
225741	6.165926247903020e-005	6.165950018614822e-005
234379	6.025324615777095e-005	6.025595860743581e-005
244657	5.886702048163439e-005	5.888436553555884e-005
252733	5.753033474986680e-005	5.754399373371566e-005
263539	5.621823103807433e-005	5.623413251903491e-005
271393	5.495345228123671e-005	5.495408738576248e-005
279794	5.370303128504617e-005	5.370317963702533e-005
288727	5.247110545691935e-005	5.248074602497723e-005
297870	5.128592210612570e-005	5.128613839913648e-005
300001	5.118071199794461e-005	5.128613839913648e-005
%
% index = 1022, name = bbob_f015_i07_d03__bbob_f020_i08_d03
% instance = 3, reference value = 9.808251134517690e-001
% function evaluation | indicator value | target hit
1	6.025966225557951e+007	6.165950018614822e+007
5	6.188696664666530e+002	6.309573444801930e+002
