%
% index = 2240, name = bbob_f001_i02_d20__bbob_f013_i04_d20
% instance = 1, reference value = 6.944912696564840e-001
% function evaluation | indicator value | target hit
1	7.217435642801822e+002	7.244359600749899e+002
2	2.058476116206396e+002	2.089296130854039e+002
6	1.559925391285362e+002	1.584893192461114e+002
21	1.345794753805885e+002	1.348962882591653e+002
96	1.084583625085190e+002	1.096478196143185e+002
353	9.712201026393137e+001	9.772372209558107e+001
385	8.124425993706845e+001	8.128305161640991e+001
630	6.505918586885046e+001	6.606934480075961e+001
827	6.046970172094159e+001	6.165950018614822e+001
933	4.975480372673324e+001	5.011872336272722e+001
1034	4.333775523465287e+001	4.365158322401658e+001
1155	4.050512687088819e+001	4.073802778041128e+001
1335	3.794529709064370e+001	3.801893963205612e+001
1344	3.081256995069272e+001	3.090295432513591e+001
1353	2.463739771781615e+001	2.511886431509580e+001
1653	2.411362100915206e+001	2.454708915685030e+001
1665	1.553744286946894e+001	1.584893192461113e+001
1761	1.514768907378221e+001	1.548816618912481e+001
1807	1.492178233648847e+001	1.513561248436208e+001
1831	1.294385984800421e+001	1.318256738556407e+001
1939	1.134091139023001e+001	1.148153621496883e+001
2015	1.065239166687022e+001	1.071519305237607e+001
2107	8.012948124246965e+000	8.128305161640993e+000
2343	7.067334453634427e+000	7.079457843841379e+000
2546	5.461304561725870e+000	5.495408738576245e+000
2666	5.345639515191413e+000	5.370317963702528e+000
2773	5.248032845682776e+000	5.248074602497725e+000
2805	4.242924725774607e+000	4.265795188015927e+000
3006	4.148842836402176e+000	4.168693834703354e+000
3010	3.882427319841149e+000	3.890451449942806e+000
3017	3.652891696852145e+000	3.715352290971725e+000
3044	1.622029285939516e+000	1.659586907437561e+000
3355	1.516062541806970e+000	1.548816618912481e+000
3534	1.115901892306265e+000	1.122018454301963e+000
3765	8.187161335267397e-001	8.317637711026710e-001
3900	7.030753572839841e-001	7.079457843841379e-001
4102	6.822174364103270e-001	6.918309709189364e-001
4225	6.722909598635327e-001	6.760829753919818e-001
4249	6.582979502858107e-001	6.606934480075960e-001
4293	6.364287159559432e-001	6.456542290346555e-001
4320	6.180589464831556e-001	6.309573444801933e-001
4395	6.114631830666673e-001	6.165950018614822e-001
4527	5.965637628510533e-001	6.025595860743578e-001
4551	5.808758391316820e-001	5.888436553555889e-001
