%
% index = 570, name = bbob_f001_i02_d03__bbob_f006_i04_d03
% instance = 1, reference value = 9.749876864063980e-001
% function evaluation | indicator value | target hit
1	1.750298143203582e+003	1.778279410038923e+003
2	8.517764419762618e+002	8.709635899560806e+002
3	6.792993952550274e+002	6.918309709189363e+002
6	7.027036420896632e+000	7.079457843841379e+000
433	5.354365278816898e+000	5.370317963702528e+000
650	4.690772880943898e+000	4.786300923226384e+000
669	2.215165534254398e+000	2.238721138568339e+000
686	2.141461030962683e+000	2.187761623949553e+000
736	1.690906454949398e+000	1.698243652461744e+000
742	8.835004308007859e-001	8.912509381337456e-001
888	8.509007812364873e-001	8.511380382023764e-001
894	7.116008882768916e-001	7.244359600749900e-001
947	6.754460909820959e-001	6.760829753919818e-001
975	5.893800503122827e-001	6.025595860743578e-001
987	2.425020747389121e-001	2.454708915685031e-001
998	2.397542536307634e-001	2.398832919019490e-001
1007	2.158610769907771e-001	2.187761623949552e-001
1016	2.116608227728402e-001	2.137962089502232e-001
1079	2.010066204363411e-001	2.041737944669530e-001
1114	1.972476560839153e-001	1.995262314968880e-001
1187	1.757651172208903e-001	1.778279410038923e-001
1191	8.816521959250634e-002	8.912509381337455e-002
1280	8.629685271721288e-002	8.709635899560805e-002
1311	8.507240215985434e-002	8.511380382023763e-002
1333	6.621754982267736e-002	6.760829753919818e-002
1346	6.243139799480568e-002	6.309573444801933e-002
1370	4.396810346566182e-002	4.466835921509630e-002
1401	4.229128467963306e-002	4.265795188015926e-002
1403	4.087186002042387e-002	4.168693834703355e-002
1415	3.857005570099303e-002	3.890451449942807e-002
1427	2.855162831851510e-002	2.884031503126606e-002
1486	2.811079762591406e-002	2.818382931264454e-002
1556	2.696682395372974e-002	2.754228703338166e-002
1561	2.329655883350179e-002	2.344228815319923e-002
1627	2.067023989888206e-002	2.089296130854040e-002
1628	2.021545032351813e-002	2.041737944669530e-002
1631	1.958741091042249e-002	1.995262314968880e-002
1634	1.903581888570827e-002	1.905460717963247e-002
1657	1.755931682025580e-002	1.778279410038923e-002
1668	1.725501352527259e-002	1.737800828749376e-002
1692	1.555994595245402e-002	1.584893192461113e-002
1724	1.544024727983051e-002	1.548816618912481e-002
1728	1.464077826527910e-002	1.479108388168207e-002
1747	1.244085494670522e-002	1.258925411794168e-002
1756	1.215243902504337e-002	1.230268770812382e-002
1758	1.181138011279703e-002	1.202264434617413e-002
1769	1.158230597526377e-002	1.174897554939530e-002
1773	9.867046431502713e-003	1.000000000000000e-002
1784	9.456548515109575e-003	9.549925860214359e-003
1797	9.313450343613638e-003	9.332543007969915e-003
1813	8.981751996900877e-003	9.120108393559097e-003
1815	8.799455278299728e-003	8.912509381337459e-003
1833	8.529054763515620e-003	8.709635899560805e-003
1837	7.148463202382605e-003	7.244359600749898e-003
1859	6.767401115186811e-003	6.918309709189363e-003
1870	6.704748028841578e-003	6.760829753919818e-003
1874	6.585032224154630e-003	6.606934480075957e-003
1891	5.809882350470530e-003	5.888436553555890e-003
1895	5.645150097408402e-003	5.754399373371567e-003
1905	5.617741855852620e-003	5.623413251903491e-003
1907	5.458893317023983e-003	5.495408738576248e-003
1915	5.259600693620414e-003	5.370317963702527e-003
1927	5.247077457790628e-003	5.248074602497728e-003
1968	5.085456602944682e-003	5.128613839913648e-003
1969	4.659282446525026e-003	4.677351412871981e-003
1996	4.570131411553602e-003	4.570881896148752e-003
2029	4.353659878948313e-003	4.365158322401661e-003
2067	4.244767443922215e-003	4.265795188015926e-003
2097	4.160908956858278e-003	4.168693834703355e-003
2102	4.051966522941486e-003	4.073802778041126e-003
2118	3.965409483599469e-003	3.981071705534973e-003
2167	3.828797552646424e-003	3.890451449942805e-003
2174	3.794251825372741e-003	3.801893963205613e-003
2267	3.633654926972652e-003	3.715352290971724e-003
2271	3.558395971412387e-003	3.630780547701014e-003
2293	3.545842781977671e-003	3.548133892335753e-003
2301	3.395789458975229e-003	3.467368504525317e-003
2304	3.385168510486536e-003	3.388441561392024e-003
2347	3.297990128097394e-003	3.311311214825911e-003
2385	3.058352255359331e-003	3.090295432513592e-003
2395	2.997429393298390e-003	3.019951720402016e-003
2408	2.942203681776223e-003	2.951209226666387e-003
2476	2.883998263830900e-003	2.884031503126606e-003
2489	2.777386446923047e-003	2.818382931264455e-003
