%
% index = 1530, name = bbob_f014_i02_d05__bbob_f020_i04_d05
% instance = 1, reference value = 9.935575961276070e-001
% function evaluation | indicator value | target hit
1	1.518948939062542e+004	1.548816618912483e+004
2	1.816313274310870e+002	1.819700858609982e+002
6	4.069151922850942e+001	4.073802778041128e+001
10	1.585332034781627e+001	1.621810097358930e+001
261	1.053367823173339e+001	1.071519305237607e+001
493	1.024501201047221e+001	1.047128548050900e+001
516	7.475279666561095e+000	7.585775750291838e+000
610	7.240568695362107e+000	7.244359600749901e+000
730	6.523354053487107e+000	6.606934480075959e+000
783	5.763545367083983e+000	5.888436553555890e+000
784	5.310538206027173e+000	5.370317963702528e+000
792	4.702343624986802e+000	4.786300923226384e+000
796	3.637143988531960e+000	3.715352290971725e+000
814	2.453308418595996e+000	2.454708915685031e+000
862	1.762668145876107e+000	1.778279410038923e+000
1059	1.483326487943607e+000	1.513561248436208e+000
1091	1.347470319000607e+000	1.348962882591654e+000
1107	4.844770267591102e-001	4.897788193684462e-001
1340	4.201477103818275e-001	4.265795188015927e-001
1456	3.791428534391703e-001	3.801893963205612e-001
1488	2.146010241278118e-001	2.187761623949552e-001
1517	2.098739857858963e-001	2.137962089502232e-001
1538	1.999560431971910e-001	2.041737944669530e-001
1560	1.979262043098919e-001	1.995262314968880e-001
1599	1.636327074554543e-001	1.659586907437561e-001
1676	1.436300617203211e-001	1.445439770745928e-001
1727	1.368703492868078e-001	1.380384264602885e-001
1737	1.116704064913180e-001	1.122018454301964e-001
1743	9.670795587145464e-002	9.772372209558107e-002
1805	9.445776981343956e-002	9.549925860214359e-002
1816	6.644208047425326e-002	6.760829753919818e-002
1852	6.376922986357037e-002	6.456542290346556e-002
1864	4.907100004545273e-002	5.011872336272722e-002
1918	4.493978574635560e-002	4.570881896148749e-002
1962	4.287990738106695e-002	4.365158322401658e-002
1969	4.065390618588805e-002	4.073802778041128e-002
1973	3.672853736418935e-002	3.715352290971726e-002
1993	3.583509419018227e-002	3.630780547701014e-002
2023	2.570382789703374e-002	2.570395782768863e-002
2047	2.437705153130965e-002	2.454708915685030e-002
2051	2.204960446800608e-002	2.238721138568340e-002
2053	2.144516500887506e-002	2.187761623949553e-002
2099	1.939167197731151e-002	1.949844599758046e-002
